"","CD_MUN","year","chik_incidence","denv_incidence","yfv_incidence","zika_incidence"
"13820",291220,2014,0,0.104986364,0,0
"13821",291220,2015,0,0.157479546,0,0
"13822",291220,2016,0,1.154850007,0,0
"13823",291220,2017,0,0,0,0
"13824",291220,2018,0,0,0,0
"13825",291220,2019,0.296724508,8.852281142,0,0.346178592
"13826",291230,2013,0,0,0,0
"13827",291230,2014,0,0,0,0
"13828",291230,2015,0,1.072627162,0,0
"13829",291230,2016,0,8.683172261,0,0
"13830",291230,2017,0.051621152,1.225859613,0,0
"13831",291230,2018,0,0.051621152,0,0
"13832",291230,2019,0,0.154863455,0,0
"13833",291240,2013,0,0,0,0
"13834",291240,2014,0,0,0,0
"13835",291240,2015,0,0.946675709,0,0
"13836",291240,2016,0,1.157048088,0,0
"13837",291240,2017,0,0.052593095,0,0
"13838",291240,2018,0,0,0,0
"13839",291240,2019,0.102844072,4.885093436,0,0
"13840",291250,2013,0,0,0,0
"13841",291250,2014,0,0.125749558,0,0
"13842",291250,2015,0,3.206613725,0,0
"13843",291250,2016,0,0.691622568,0,1.76049381
"13844",291250,2017,0,0.062874779,0,0
"13845",291250,2018,0.062897141,0.062897141,0,0.062897141
"13846",291250,2019,0.817662832,1.698222805,0,2.138502791
"13847",291260,2013,0,0,0,0
"13848",291260,2014,0,0.214614453,0,0
"13849",291260,2015,0,3.43383124,0,0
"13850",291260,2016,0,2.57537343,0,1.502301168
"13851",291260,2017,0,0,0,0
"13852",291260,2018,0,0,0,0
"13853",291260,2019,0,0.424721828,0,0
"13854",291270,2013,0,0,0,0
"13855",291270,2014,0,0.075940479,0,0
"13856",291270,2015,0,0.303761914,0,0
"13857",291270,2016,0,0.607523828,0,1.215047657
"13858",291270,2017,0.269770042,0.075940479,0,0
"13859",291270,2018,0,0.038538577,0,0
"13860",291270,2019,0,0,0,0
"13861",291280,2013,0,0,0,0
"13862",291280,2014,0,0,0,0
"13863",291280,2015,0,8.162319147,0,0
"13864",291280,2016,0,22.0382617,0,10.91710186
"13865",291280,2017,20.01214696,53.66724839,0,0
"13866",291280,2018,0,0.099070034,0,0
"13867",291280,2019,0,0.198140069,0,0
"13868",291290,2013,0,0,0,0
"13869",291290,2014,0,3.223205354,0,0
"13870",291290,2015,0,4.264548622,0,0
"13871",291290,2016,0,10.06631826,0,0.842992169
"13872",291290,2017,0,1.438045465,0,0
"13873",291290,2018,0,0,0,0
"13874",291290,2019,0,3.079182086,0,0.058097775
"13875",291300,2013,0,0,0,0
"13876",291300,2014,0,1.195724716,0,0
"13877",291300,2015,0,0.06293288,0,0
"13878",291300,2016,0,0,0,1.887986394
"13879",291300,2017,0,0,0,0
"13880",291300,2018,0,0,0,0
"13881",291300,2019,0,3.685971271,0,0
"13882",291310,2013,0,0,0,0
"13883",291310,2014,0,0.504562529,0,0
"13884",291310,2015,0,0.056062503,0,0
"13885",291310,2016,0,0.056062503,0,0
"13886",291310,2017,0,0,0,0
"13887",291310,2018,0,0,0,0
"13888",291310,2019,0.173158704,13.73725716,0,0
"13889",291320,2013,0,0,0,0
"13890",291320,2014,0,0.616591348,0,0
"13891",291320,2015,0,8.508960605,0,0
"13892",291320,2016,0,1.603137505,0,0.061659135
"13893",291320,2017,0.061837457,0.308295674,0,0
"13894",291320,2018,0,4.730565427,0,0.092756185
"13895",291320,2019,0.030918728,0.865724392,0,0.061837457
"13896",291330,2013,0,0,0,0
"13897",291330,2014,0,6.195472136,0,0
"13898",291330,2015,0,7.279679759,0,0
"13899",291330,2016,0,2.787962461,0,0.154886803
"13900",291330,2017,0,0.309773607,0,0
"13901",291330,2018,0,0.162653526,0,0
"13902",291330,2019,0,19.51842314,0,0
"13903",291340,2013,0,0,0,0
"13904",291340,2014,0,0.686556943,0,0
"13905",291340,2015,0,0.743770022,0,0
"13906",291340,2016,0,2.002457751,0,0.286065393
"13907",291340,2017,0,0.114426157,0,0
"13908",291340,2018,0.057599067,0.92158508,0,0
"13909",291340,2019,0,1.267179485,0,0
"13910",291345,2013,0,0,0,0
"13911",291345,2014,0,0.044586859,0,0
"13912",291345,2015,0,0.044586859,0,0
"13913",291345,2016,0,0.57962917,0,0.802563466
"13914",291345,2017,0,0,0,0
"13915",291345,2018,0,0,0,0
"13916",291345,2019,0,1.405885522,0,0
"13917",291350,2013,0,0,0,0
"13918",291350,2014,0,0,0,0
"13919",291350,2015,0,0,0,0
"13920",291350,2016,0,0.1662033,0,0.06648132
"13921",291350,2017,0,0,0,0
"13922",291350,2018,0,0,0,0
"13923",291350,2019,0,0.642539752,0,0
"13924",291360,2013,0,0,0,0
"13925",291360,2014,0,3.383142391,0,0
"13926",291360,2015,0,28.13575381,0,0
"13927",291360,2016,0,27.72892023,0,13.89657856
"13928",291360,2017,0.332488734,0.851138671,0,0.069589954
"13929",291360,2018,0.108814495,0.979330453,0,0.036271498
"13930",291360,2019,0.090678746,3.615059326,0,0.054407247
"13931",291370,2013,0,0,0,0
"13932",291370,2014,0,0.189897898,0,0
"13933",291370,2015,0,0.047474474,0,0
"13934",291370,2016,0,0.023737237,0,1.115650149
"13935",291370,2017,0,0.094948949,0,0
"13936",291370,2018,0,0.022095939,0,0
"13937",291370,2019,1.016413171,2.894567944,0,0.508206586
"13938",291380,2013,0,0,0,0
"13939",291380,2014,0,0.131101441,0,0
"13940",291380,2015,0,4.91630404,0,0
"13941",291380,2016,0,0.065550721,0,0.065550721
"13942",291380,2017,12.96219315,0.983260808,0,0.262202882
"13943",291380,2018,0.366163648,0.732327297,0,0
"13944",291380,2019,0,8.275298452,0,0
"13945",291390,2013,0,0,0,0
"13946",291390,2014,0,0.944008482,0,0
"13947",291390,2015,0,2.370063849,0,0
"13948",291390,2016,0,21.49125694,0,13.23620404
"13949",291390,2017,0.205220153,0.682899753,0,0.100426434
"13950",291390,2018,0.020522015,0.020522015,0,0
"13951",291390,2019,0.020522015,4.761107547,0,0.020522015
"13952",291400,2013,0,0,0,0
"13953",291400,2014,0,0.182119805,0,0
"13954",291400,2015,0,1.679549308,0,0
"13955",291400,2016,0,0.060706602,0,0.101177669
"13956",291400,2017,0.021196471,0.101177669,0,0
"13957",291400,2018,0.127178828,0.233161184,0,0.339143541
"13958",291400,2019,0.063589414,0.678287081,0,0
"13959",291410,2013,0,0,0,0
"13960",291410,2014,0,0,0,0
"13961",291410,2015,0,0.094924169,0,0
"13962",291410,2016,0,0.284772506,0,0
"13963",291410,2017,0.374841117,0.379696674,0,0
"13964",291410,2018,0,2.81130838,0,0
"13965",291410,2019,0,15.74332693,0,0
"13966",291420,2013,0,0,0,0
"13967",291420,2014,0,0,0,0
"13968",291420,2015,0,0.347850639,0,0
"13969",291420,2016,0,1.043551917,0,6.145361288
"13970",291420,2017,0,0,0,0
"13971",291420,2018,0,0,0,0
"13972",291420,2019,0,0,0,0
"13973",291430,2013,0,0,0,0
"13974",291430,2014,0,1.483731487,0,0
"13975",291430,2015,0,0,0,0
"13976",291430,2016,0,0.741865744,0,0
"13977",291430,2017,0,0,0,0
"13978",291430,2018,0,0,0,0
"13979",291430,2019,0,12.48875237,0,0
"13980",291440,2013,0,0,0,0
"13981",291440,2014,0,0.037362407,0,0
"13982",291440,2015,0,0,0,0
"13983",291440,2016,0,0.186812034,0,0.859335356
"13984",291440,2017,0.277056965,0.410986475,0,0.298899254
"13985",291440,2018,0,0.277056965,0,0
"13986",291440,2019,0,17.66238151,0,0
"13987",291450,2013,0,0,0,0
"13988",291450,2014,0,0.985294129,0,0
"13989",291450,2015,0,1.113810755,0,0
"13990",291450,2016,0,0.08567775,0,1.15664963
"13991",291450,2017,0,0.08567775,0,0.171355501
"13992",291450,2018,0.084387322,0,0,0.042193661
"13993",291450,2019,0.506323934,6.708792132,0,0.084387322
"13994",291460,2013,0,0,0,0
"13995",291460,2014,0,0.089393561,0,0
"13996",291460,2015,0,0.306492208,0,0
"13997",291460,2016,0,0.319262716,0,0.255410173
"13998",291460,2017,0.073334223,0.536361364,0,0.038311526
"13999",291460,2018,0.061111852,0.171113186,0,0.01222237
"14000",291460,2019,0.01222237,8.616771158,0,0.024444741
"14001",291465,2013,0,0,0,0
"14002",291465,2014,0,1.128212267,0,0
"14003",291465,2015,0,3.206498021,0,0
"14004",291465,2016,0,2.968979649,0,7.659967495
"14005",291465,2017,2.091298446,1.009453081,0,0.564106133
"14006",291465,2018,0.116183247,0.029045812,0,0.087137435
"14007",291465,2019,0.087137435,0.174274871,0,0.116183247
"14008",291470,2013,0,0,0,0
"14009",291470,2014,0,1.493540936,0,0
"14010",291470,2015,0,13.04883134,0,0
"14011",291470,2016,0,14.52927104,0,20.66064961
"14012",291470,2017,0.09239815,1.192212502,0,0.131012363
"14013",291470,2018,0,0.263994714,0,0
"14014",291470,2019,0.013199736,7.325853322,0,0.27719445
"14015",291480,2013,0,0.026531329,0,0
"14016",291480,2014,0,4.408622438,0,0
"14017",291480,2015,0,31.94814154,0,0
"14018",291480,2016,0,83.03421479,0,81.58383549
"14019",291480,2017,0.851964659,2.321491254,0,2.118084401
"14020",291480,2018,0.129355891,0.267632877,0,0.004460548
"14021",291480,2019,0.066908219,0.258711781,0,0.080289863
"14022",291490,2013,0,0,0,0
"14023",291490,2014,0,0.122315543,0,0
"14024",291490,2015,0,6.115777139,0,0
"14025",291490,2016,0,20.91595781,0,8.562087994
"14026",291490,2017,0.327924721,3.261747807,0,0.122315543
"14027",291490,2018,0.291488641,0.400796881,0,0
"14028",291490,2019,0.07287216,1.566751444,0,0
"14029",291500,2013,0,0,0,0
"14030",291500,2014,0,0.082817683,0,0
"14031",291500,2015,0,0.828176832,0,0
"14032",291500,2016,0,0.745359149,0,3.726795746
"14033",291500,2017,0,0.082817683,0,0
"14034",291500,2018,0,0,0,0
"14035",291500,2019,0,0,0,0
"14036",291510,2013,0,0,0,0
"14037",291510,2014,0,0.065386649,0,0
"14038",291510,2015,0,0.326933247,0,0
"14039",291510,2016,0,0.326933247,0,0.196159948
"14040",291510,2017,0,0.065386649,0,0.065386649
"14041",291510,2018,0,0,0,0
"14042",291510,2019,0,0,0,0
"14043",291520,2013,0,0,0,0
"14044",291520,2014,0,0.758813732,0,0
"14045",291520,2015,0,0.542009809,0,0
"14046",291520,2016,0,20.27116685,0,4.878088278
"14047",291520,2017,0,0.271004904,0,0
"14048",291520,2018,0,0,0,0
"14049",291520,2019,0.058679144,1.40829945,0,0
"14050",291530,2013,0,0,0,0
"14051",291530,2014,0,0,0,0
"14052",291530,2015,0,0.477201401,0,0
"14053",291530,2016,0,2.624607707,0,0.238600701
"14054",291530,2017,9.718204452,3.81761121,0,0
"14055",291530,2018,0,0.255742222,0,0
"14056",291530,2019,0,0,0,0
"14057",291535,2013,0,0,0,0
"14058",291535,2014,0,0,0,0
"14059",291535,2015,0,0.201951847,0,0
"14060",291535,2016,0,0.26926913,0,0
"14061",291535,2017,0,0.067317282,0,0
"14062",291535,2018,0,0.577228235,0,0
"14063",291535,2019,0,0.064136471,0,0
"14064",291540,2013,0,0,0,0
"14065",291540,2014,0,0.313133672,0,0
"14066",291540,2015,0,1.252534686,0,0
"14067",291540,2016,0,15.03041624,0,0
"14068",291540,2017,0,1.252534686,0,0
"14069",291540,2018,0,0,0,0
"14070",291540,2019,1.048480713,0,0,0
"14071",291550,2013,0,0,0,0
"14072",291550,2014,0,0.649274518,0,0
"14073",291550,2015,0,0.735844454,0,0
"14074",291550,2016,0,14.5437492,0,7.618154343
"14075",291550,2017,0.046036498,0.995554261,0,0.476134646
"14076",291550,2018,0,0.23018249,0,0
"14077",291550,2019,0.368291985,0.782620467,0,0.138109494
"14078",291560,2013,0,0,0,0
"14079",291560,2014,0,0.118500249,0,0
"14080",291560,2015,0,0.539834467,0,0
"14081",291560,2016,0,1.448336375,0,1.369336209
"14082",291560,2017,6.81554694,0.223833803,0,0.302833969
"14083",291560,2018,0.817865633,0.218097502,0,0.081786563
"14084",291560,2019,0.258990784,0.286252971,0,0
"14085",291570,2013,0,0,0,0
"14086",291570,2014,0,0,0,0
"14087",291570,2015,0,0,0,0
"14088",291570,2016,0,0,0,0.174517194
"14089",291570,2017,0,0.174517194,0,0
"14090",291570,2018,0,0.369178143,0,0
"14091",291570,2019,0,2.584247002,0,0
"14092",291580,2013,0,0,0,0
"14093",291580,2014,0,0,0,0
"14094",291580,2015,0,0.156902579,0,0
"14095",291580,2016,0,1.529800146,0,2.706569488
"14096",291580,2017,0,0.07845129,0,0
"14097",291580,2018,0,0,0,0
"14098",291580,2019,0,0.18580525,0,0
"14099",291590,2013,0,0,0,0
"14100",291590,2014,0,0,0,0
"14101",291590,2015,0,0,0,0
"14102",291590,2016,0,0.228573027,0,0
"14103",291590,2017,0,0,0,0
"14104",291590,2018,0,0,0,0
"14105",291590,2019,0,0.108243264,0,0.108243264
"14106",291600,2013,0,0,0,0
"14107",291600,2014,0,0.125422904,0,0
"14108",291600,2015,0,0.376268711,0,0
"14109",291600,2016,0,1.54688248,0,5.89487648
"14110",291600,2017,0.309013721,0.501691615,0,0
"14111",291600,2018,9.182121999,0.838751529,0,0.044144817
"14112",291600,2019,0.132434452,1.191910067,0,0
"14113",291610,2013,0,0,0,0
"14114",291610,2014,0,0.367544855,0,0
"14115",291610,2015,0,2.063905727,0,0
"14116",291610,2016,0,1.89426964,0,4.74981044
"14117",291610,2017,0,0.169636087,0,0.141363406
"14118",291610,2018,0,0.027772531,0,0
"14119",291610,2019,0,0.416587966,0,0
"14120",291620,2013,0,0,0,0
"14121",291620,2014,0,1.096266405,0,0
"14122",291620,2015,0,10.79400768,0,0
"14123",291620,2016,0,17.28727792,0,2.614173734
"14124",291620,2017,0,0.590297295,0,0
"14125",291620,2018,0,0.099437443,0,0
"14126",291620,2019,0,0.099437443,0,0
"14127",291630,2013,0,0,0,0
"14128",291630,2014,0,1.840721164,0,0
"14129",291630,2015,0,3.012089178,0,0
"14130",291630,2016,0,6.1078475,0,15.39512247
"14131",291630,2017,8.151893928,8.534252671,0,0.251007432
"14132",291630,2018,0.443037713,0.531645256,0,0
"14133",291630,2019,0.088607543,0.531645256,0,0
"14134",291640,2013,0,0,0,0
"14135",291640,2014,0,0.037662651,0,0
"14136",291640,2015,0,1.644602411,0,0
"14137",291640,2016,0,20.96554219,0,2.774481931
"14138",291640,2017,0.071686989,0.276192771,0,0.050216868
"14139",291640,2018,0,0.011947831,0,0
"14140",291640,2019,0.023895663,0.059739157,0,0.011947831
"14141",291650,2013,0,0,0,0
"14142",291650,2014,0,0.218837566,0,0
"14143",291650,2015,0,0.04863057,0,0
"14144",291650,2016,0,0.024315285,0,0.170206996
"14145",291650,2017,0.092379359,0.04863057,0,0
"14146",291650,2018,0,0,0,0
"14147",291650,2019,0.115474199,0.554276155,0,0.04618968
"14148",291660,2013,0,0,0,0
"14149",291660,2014,0,0.12168159,0,0
"14150",291660,2015,0,0,0,0
"14151",291660,2016,0,20.56418866,0,7.179213793
"14152",291660,2017,0,0.486726359,0,0
"14153",291660,2018,0,0.126367489,0,0
"14154",291660,2019,0,0.252734978,0,0
"14155",291670,2013,0,0,0,0
"14156",291670,2014,0,0.110045674,0,0
"14157",291670,2015,0,0,0,0
"14158",291670,2016,0,0,0,3.741552915
"14159",291670,2017,0,0,0,0
"14160",291670,2018,0,0,0,0
"14161",291670,2019,0,0,0,0
"14162",291680,2013,0,0,0,0
"14163",291680,2014,0,0.041356035,0,0
"14164",291680,2015,0,0.827120701,0,0
"14165",291680,2016,0,0,0,0.454916385
"14166",291680,2017,27.46489974,0.49627242,0,0.909832771
"14167",291680,2018,0,0,0,0
"14168",291680,2019,0,0,0,0
"14169",291685,2013,0,0,0,0
"14170",291685,2014,0,0.32039034,0,0
"14171",291685,2015,0,1.537873634,0,0
"14172",291685,2016,0,0.384468409,0,13.52047237
"14173",291685,2017,0,0,0,0.192234204
"14174",291685,2018,0,0,0,0.061649301
"14175",291685,2019,0,0.369895808,0,0.061649301
"14176",291690,2013,0,0,0,0
"14177",291690,2014,0,1.06124544,0,0
"14178",291690,2015,0,1.7687424,0,0
"14179",291690,2016,0,0.53062272,0,2.299365121
"14180",291690,2017,0,0,0,0
"14181",291690,2018,0,0,0,0
"14182",291690,2019,0.375735492,2.818016189,0,0
"14183",291700,2013,0,0,0,0
"14184",291700,2014,0,0.174439396,0,0
"14185",291700,2015,0,4.959062819,0,0
"14186",291700,2016,0,0.523318187,0,0.423638532
"14187",291700,2017,0.025441049,0.249199137,0,0.049839827
"14188",291700,2018,0.152646293,0.050882098,0,0
"14189",291700,2019,0.050882098,4.986445587,0,0
"14190",291710,2013,0,0,0,0
"14191",291710,2014,0,0.094138206,0,0
"14192",291710,2015,0,0.564829238,0,0
"14193",291710,2016,0,35.39596559,0,21.18109643
"14194",291710,2017,0.096412716,0.235345516,0,0.376552825
"14195",291710,2018,0,0.096412716,0,0
"14196",291710,2019,0,0.337444505,0,0
"14197",291720,2013,0,0,0,0
"14198",291720,2014,0,3.060762312,0,0
"14199",291720,2015,0,0.294304068,0,0
"14200",291720,2016,0,0.353164882,0,8.829122053
"14201",291720,2017,1.360424837,0.647468951,0,0.117721627
"14202",291720,2018,0,0.177446718,0,0
"14203",291720,2019,0,0,0,0
"14204",291730,2013,0,0,0,0
"14205",291730,2014,0,0.059002986,0,0
"14206",291730,2015,0,0.029501493,0,0
"14207",291730,2016,0,1.740588084,0,3.333668703
"14208",291730,2017,0.0578826,0.118005972,0,0
"14209",291730,2018,0.0289413,0.0289413,0,0
"14210",291730,2019,0.0289413,9.868983288,0,0.0289413
"14211",291733,2013,0,0,0,0
"14212",291733,2014,0,0.077948192,0,0
"14213",291733,2015,0,7.950715591,0,0
"14214",291733,2016,0,4.209202371,0,4.131254179
"14215",291733,2017,0,0.077948192,0,0
"14216",291733,2018,0,0,0,0
"14217",291733,2019,0,1.179793611,0,0
"14218",291735,2013,0,0,0,0
"14219",291735,2014,0,0.504625162,0,0
"14220",291735,2015,0,1.513875486,0,0
"14221",291735,2016,0,1.110175356,0,0
"14222",291735,2017,0.441781856,0.40370013,0,0
"14223",291735,2018,1.214900103,3.313363917,0,0.883563711
"14224",291735,2019,0.220890928,2.319354742,0,0.220890928
"14225",291740,2013,0,0,0,0
"14226",291740,2014,0,0.063255646,0,0
"14227",291740,2015,0,0.189766939,0,0
"14228",291740,2016,0,0.189766939,0,0
"14229",291740,2017,0.129567192,0,0,0
"14230",291740,2018,0.129567192,0,0,0
"14231",291740,2019,0.583052363,14.38195828,0,0
"14232",291750,2013,0,0,0,0
"14233",291750,2014,0,0.938005857,0,0
"14234",291750,2015,0,8.916573323,0,0
"14235",291750,2016,0,9.313846392,0,18.12006608
"14236",291750,2017,0.011152812,0.518662062,0,0.143459719
"14237",291750,2018,0.033458435,0.167292174,0,0.033458435
"14238",291750,2019,0.078069681,8.621123346,0,0.178444985
"14239",291760,2013,0,0,0,0
"14240",291760,2014,0,0.081001659,0,0
"14241",291760,2015,0,0.243004977,0,0
"14242",291760,2016,0,0.38475788,0,0.303756221
"14243",291760,2017,0.059787377,0.060751244,0,0.101252074
"14244",291760,2018,0.079716503,0.099645629,0,0.019929126
"14245",291760,2019,0.119574754,0.199291257,0,0.219220383
"14246",291770,2013,0,0,0,0
"14247",291770,2014,0,0.863861355,0,0
"14248",291770,2015,0,0.811506121,0,0
"14249",291770,2016,0,8.926567331,0,10.86371097
"14250",291770,2017,0.051217328,0.052355234,0,0.314131402
"14251",291770,2018,0.076825991,0.051217328,0,0.102434655
"14252",291770,2019,0.051217328,0.307303966,0,0.025608664
"14253",291780,2013,0,0,0,0
"14254",291780,2014,0,0.351663683,0,0
"14255",291780,2015,0,0.263747763,0,0
"14256",291780,2016,0,0,0,0.087915921
"14257",291780,2017,0,0,0,0
"14258",291780,2018,0,0,0,0
"14259",291780,2019,0,0.28625985,0,0
"14260",291790,2013,0,0,0,0
"14261",291790,2014,0,0.233574435,0,0
"14262",291790,2015,0,0.856439594,0,0
"14263",291790,2016,0,1.712879188,0,1.323588464
"14264",291790,2017,0,0.077858145,0,0
"14265",291790,2018,0,0.156803475,0,0
"14266",291790,2019,0,0.862419111,0,0
"14267",291800,2013,0,0.023805,0,0
"14268",291800,2014,0,1.874643737,0,0
"14269",291800,2015,0,12.16435492,0,0
"14270",291800,2016,0,2.636403732,0,2.350743734
"14271",291800,2017,0.024115081,0.690344995,0,0.130927499
"14272",291800,2018,0.00602877,0.126604178,0,0
"14273",291800,2019,0.048230163,3.345967558,0,0.144690489
"14274",291810,2013,0,0,0,0
"14275",291810,2014,0,0.030373703,0,0
"14276",291810,2015,0,18.04197945,0,0
"14277",291810,2016,0,11.05602781,0,0.030373703
"14278",291810,2017,0,0.030373703,0,0
"14279",291810,2018,0,0.060296815,0,0
"14280",291810,2019,0.030148408,0.87430382,0,0
"14281",291820,2013,0,0,0,0
"14282",291820,2014,0,0.560002944,0,0
"14283",291820,2015,0,0.640003364,0,0
"14284",291820,2016,0,0.560002944,0,0.160000841
"14285",291820,2017,0,0,0,0.080000421
"14286",291820,2018,0,0.081032469,0,0
"14287",291820,2019,0,0.162064937,0,0
"14288",291830,2013,0,0,0,0
"14289",291830,2014,0,0.223410049,0,0
"14290",291830,2015,0,1.489400325,0,0
"14291",291830,2016,0,1.414930309,0,0.223410049
"14292",291830,2017,0,0,0,0
"14293",291830,2018,0,0,0,0
"14294",291830,2019,0,0.184092632,0,0
"14295",291835,2013,0,0,0,0
"14296",291835,2014,0,0,0,0
"14297",291835,2015,0,0.117016811,0,0
"14298",291835,2016,0,0.409558838,0,0
"14299",291835,2017,0,0.058508405,0,0
"14300",291835,2018,0,0,0,0
"14301",291835,2019,0,6.777992629,0,0
"14302",291840,2013,0,0,0,0
"14303",291840,2014,0,3.092721377,0,0
"14304",291840,2015,0,2.245400452,0,0
"14305",291840,2016,0,1.329234702,0,1.572839468
"14306",291840,2017,0.056250636,0.153576918,0,0.063549069
"14307",291840,2018,0.081819107,0.301707957,0,0.046023248
"14308",291840,2019,0.112501272,1.595472587,0,0.163638214
"14309",291845,2013,0,0,0,0
"14310",291845,2014,0,0.263581341,0,0
"14311",291845,2015,0,0.263581341,0,0
"14312",291845,2016,0,0.087860447,0,0
"14313",291845,2017,0,0,0,0
"14314",291845,2018,0,0,0,0
"14315",291845,2019,0,0.099961632,0,0
"14316",291850,2013,0,0,0,0
"14317",291850,2014,0,0.292078548,0,0
"14318",291850,2015,0,0.233662839,0,0
"14319",291850,2016,0,0.116831419,0,0.116831419
"14320",291850,2017,0,0,0,0
"14321",291850,2018,0,0.060468321,0,0
"14322",291850,2019,0,5.381680529,0,0
"14323",291855,2013,0,0,0,0
"14324",291855,2014,0,1.408939141,0,0
"14325",291855,2015,0,10.70793747,0,0
"14326",291855,2016,0,13.10313401,0,1.127151313
"14327",291855,2017,0.626634861,0.70446957,0,0.140893914
"14328",291855,2018,0,0,0,0
"14329",291855,2019,0,1.409928437,0,0
"14330",291860,2013,0,0,0,0
"14331",291860,2014,0,0.14189187,0,0
"14332",291860,2015,0,0.709459352,0,0
"14333",291860,2016,0,0.709459352,0,2.270269926
"14334",291860,2017,0,0,0,0
"14335",291860,2018,0,0,0,0.813559412
"14336",291860,2019,0,0,0,0.325423765
"14337",291870,2013,0,0,0,0
"14338",291870,2014,0,0.79723113,0,0
"14339",291870,2015,0,5.580617907,0,0
"14340",291870,2016,0,0.398615565,0,1.993077824
"14341",291870,2017,0,0,0,0
"14342",291870,2018,0,0,0,0
"14343",291870,2019,0,0.837967018,0,0
"14344",291875,2013,0,0,0,0
"14345",291875,2014,0,0.247021476,0,0
"14346",291875,2015,0,1.482128854,0,0
"14347",291875,2016,0,1.358618116,0,0
"14348",291875,2017,0,0,0,0
"14349",291875,2018,0,0,0,0
"14350",291875,2019,0.060880255,1.704647127,0,0
"14351",291880,2013,0,0,0,0
"14352",291880,2014,0,0.117732739,0,0
"14353",291880,2015,0,0.353198217,0,0
"14354",291880,2016,0,0.274709724,0,0.274709724
"14355",291880,2017,0,0.078488493,0,0
"14356",291880,2018,0,0,0,0
"14357",291880,2019,0,1.592745089,0,0
"14358",291890,2013,0,0,0,0
"14359",291890,2014,0,4.283318015,0,0
"14360",291890,2015,0,2.705253483,0,0
"14361",291890,2016,0,3.607004644,0,0.676313371
"14362",291890,2017,0.222487161,1.803502322,0,0
"14363",291890,2018,0,0,0,0
"14364",291890,2019,0,0.222487161,0,0
"14365",291900,2013,0,0,0,0
"14366",291900,2014,0,1.188685339,0,0
"14367",291900,2015,0,2.139633611,0,0
"14368",291900,2016,0,0,0,0
"14369",291900,2017,0,0,0,0
"14370",291900,2018,0,0,0,0
"14371",291900,2019,0,1.538281304,0,0
"14372",291905,2013,0,0,0,0
"14373",291905,2014,0,0,0,0
"14374",291905,2015,0,0,0,0
"14375",291905,2016,0,1.868759207,0,0
"14376",291905,2017,0,2.284039031,0,0
"14377",291905,2018,0,0,0,0
"14378",291905,2019,0,0.316646335,0,0
"14379",291910,2013,0,0,0,0
"14380",291910,2014,0,0.538876519,0,0
"14381",291910,2015,0,7.975372484,0,0
"14382",291910,2016,0,0.969977735,0,0.107775304
"14383",291910,2017,0,0.538876519,0,0
"14384",291910,2018,0,0.113595054,0,0
"14385",291910,2019,1.817520865,8.292438945,0,0
"14386",291915,2013,0,0,0,0
"14387",291915,2014,0,0.102525088,0,0
"14388",291915,2015,0,0.136700117,0,0
"14389",291915,2016,0,0.205050175,0,0.239225205
"14390",291915,2017,0,0.034175029,0,0
"14391",291915,2018,0,0,0,0
"14392",291915,2019,0.034505401,4.071637358,0,2.622410502
"14393",291920,2013,0,0,0,0
"14394",291920,2014,0,0.431849419,0,0
"14395",291920,2015,0,1.163886847,0,0
"14396",291920,2016,0,0.231724078,0,0.410783593
"14397",291920,2017,0.045414907,0.136927864,0,0.042131651
"14398",291920,2018,0.018165963,0.06812236,0,0.013624472
"14399",291920,2019,0.372402234,0.912839622,0,0
"14400",291930,2013,0,0,0,0
"14401",291930,2014,0,0.092135403,0,0
"14402",291930,2015,0,1.289895645,0,0
"14403",291930,2016,0,3.040468307,0,1.566301855
"14404",291930,2017,0,0,0,0
"14405",291930,2018,0,0.615286871,0,0
"14406",291930,2019,0,7.559238701,0,0.527388747
"14407",291940,2013,0,0,0,0
"14408",291940,2014,0,0,0,0
"14409",291940,2015,0,0,0,0
"14410",291940,2016,0,0.253857225,0,0
"14411",291940,2017,0,0,0,0
"14412",291940,2018,0,0,0,0
"14413",291940,2019,0,2.437945423,0,0
"14414",291950,2013,0,0,0,0
"14415",291950,2014,0,0.191434206,0,0
"14416",291950,2015,0,0.170163739,0,0
"14417",291950,2016,0,0.765736824,0,0.042540935
"14418",291950,2017,0,0,0,0
"14419",291950,2018,0.020659914,3.098987134,0,0.020659914
"14420",291950,2019,0,5.640156583,0,0.103299571
"14421",291955,2013,0,0,0,0
"14422",291955,2014,0,0.974868734,0,0
"14423",291955,2015,0,8.936296729,0,0
"14424",291955,2016,0,0.379115619,0,2.586110114
"14425",291955,2017,0.125185298,0.121858592,0,0.23017734
"14426",291955,2018,0.079663372,0.125185298,0,0
"14427",291955,2019,0.022760963,15.21570398,0,0.022760963
"14428",291960,2013,0,0,0,0
"14429",291960,2014,0,0.081003981,0,0
"14430",291960,2015,0,0.324015923,0,0
"14431",291960,2016,0,0.324015923,0,0.567027865
"14432",291960,2017,0.252747987,0.162007962,0,0
"14433",291960,2018,0,0,0,0
"14434",291960,2019,0.084249329,1.347989265,0,0
"14435",291970,2013,0,0,0,0
"14436",291970,2014,0,0,0,0
"14437",291970,2015,0,0.045027866,0,0
"14438",291970,2016,0,6.213845503,0,0.22513933
"14439",291970,2017,0.042847596,0,0,0
"14440",291970,2018,0,0,0,0
"14441",291970,2019,0,0,0,0
"14442",291980,2013,0,0,0,0
